,epoch,precision,recall,F1_score,Bleu_4,ROUGE_L,CIDEr,loss,reference,candidate
10,11,0.999545455,0.600491535,0.750255885,18.54172088,38.53183303,0.234727908,2.679105433,"Tim Scott ( born September 19 1965 ) is an American politician of the Republican Party (United States) serving as the junior U.S. Senator for South Carolina . scott attended Presbyterian College from 1983 to 1984 on a partial football scholarship . scott then won United States Senate special election in South Carolina, 2014 and then United States Senate election in South Carolina, 2016 . he graduated from Charleston Southern University in 1988 with a Bachelor of Science scott is a devout Evangelicalism . he is a member of Seacoast Church a large evangelical church in Charleston and is a former member of that church 's board .","Tim Scott ( born September 19 1965 ) is a Republican Party (United States) Republican Party (United States) politician . he was born in 1984 and raised in 1983 . he was born in 1983 . he is a member of the United States Senate special election in South Carolina, 2014 . he was born in 1983 . he was elected to the Seacoast Church in the United States Army and the Seacoast Church ."
11,12,0.999556934,0.6160568,0.762290928,19.95767018,39.13682418,0.293491256,2.545129848,"Tim Scott ( born September 19 1965 ) is an American politician of the Republican Party (United States) serving as the junior U.S. Senator for South Carolina . scott attended Presbyterian College from 1983 to 1984 on a partial football scholarship . scott then won United States Senate special election in South Carolina, 2014 and then United States Senate election in South Carolina, 2016 . he graduated from Charleston Southern University in 1988 with a Bachelor of Science scott is a devout Evangelicalism . he is a member of Seacoast Church a large evangelical church in Charleston and is a former member of that church 's board .",Tim Scott ( born September 19 1965 ) is a Republican Party (United States) Republican Party (United States) politician and 1988 . he was born in 1984 and raised in 1983 . he was born in 1983 . he was born in 1983 . he was born in 1983 . he was born in 1983 . he was born in 1983 . he was elected a member of the Seacoast Church from the Presbyterian College .
12,13,0.999557913,0.617422174,0.763335584,20.16502125,39.15689884,0.250202338,2.440523903,"Tim Scott ( born September 19 1965 ) is an American politician of the Republican Party (United States) serving as the junior U.S. Senator for South Carolina . scott attended Presbyterian College from 1983 to 1984 on a partial football scholarship . scott then won United States Senate special election in South Carolina, 2014 and then United States Senate election in South Carolina, 2016 . he graduated from Charleston Southern University in 1988 with a Bachelor of Science scott is a devout Evangelicalism . he is a member of Seacoast Church a large evangelical church in Charleston and is a former member of that church 's board .","Tim Scott ( born September 19 1965 ) is a Republican Party (United States) Republican Party (United States) politician and a member of the Seacoast Church from the United States Senate special election in South Carolina, 2014 . he was elected a member of the Seacoast Church from the United States Senate special election in South Carolina, 2014 . he was elected a member of the Seacoast Church and the Seacoast Church ."
13,14,0.99956408,0.626160568,0.769979852,20.59774961,39.26077072,0.261012202,2.351695736,"Tim Scott ( born September 19 1965 ) is an American politician of the Republican Party (United States) serving as the junior U.S. Senator for South Carolina . scott attended Presbyterian College from 1983 to 1984 on a partial football scholarship . scott then won United States Senate special election in South Carolina, 2014 and then United States Senate election in South Carolina, 2016 . he graduated from Charleston Southern University in 1988 with a Bachelor of Science scott is a devout Evangelicalism . he is a member of Seacoast Church a large evangelical church in Charleston and is a former member of that church 's board .","Tim Scott ( born September 19 1965 ) is a Republican Party (United States) member of the Republican Party (United States) . he was elected a member of the Seacoast Church from the United States Senate special election in South Carolina, 2014 . he was elected a member of the Seacoast Church from the United States Senate special election in South Carolina, 2014 ."
14,15,0.999567474,0.631075915,0.773685973,21.28893091,39.5035248,0.266091573,2.272180033,"Tim Scott ( born September 19 1965 ) is an American politician of the Republican Party (United States) serving as the junior U.S. Senator for South Carolina . scott attended Presbyterian College from 1983 to 1984 on a partial football scholarship . scott then won United States Senate special election in South Carolina, 2014 and then United States Senate election in South Carolina, 2016 . he graduated from Charleston Southern University in 1988 with a Bachelor of Science scott is a devout Evangelicalism . he is a member of Seacoast Church a large evangelical church in Charleston and is a former member of that church 's board .","Tim Scott ( born September 19 1965 ) is a Republican Party (United States) member of the Seacoast Church from the United States Senate special election in South Carolina, 2014 . he was elected a member of the Seacoast Church from the United States Senate special election in South Carolina, 2014 . he was elected a member of the Seacoast Church from the United States Senate special election in South Carolina, 2014 ."
15,16,0.999567474,0.631075915,0.773685973,20.70344798,39.39440271,0.248450736,2.19910183,"Tim Scott ( born September 19 1965 ) is an American politician of the Republican Party (United States) serving as the junior U.S. Senator for South Carolina . scott attended Presbyterian College from 1983 to 1984 on a partial football scholarship . scott then won United States Senate special election in South Carolina, 2014 and then United States Senate election in South Carolina, 2016 . he graduated from Charleston Southern University in 1988 with a Bachelor of Science scott is a devout Evangelicalism . he is a member of Seacoast Church a large evangelical church in Charleston and is a former member of that church 's board .","Tim Scott ( born September 19 1965 ) is a Republican Party (United States) member of the Seacoast Church from the United States Senate special election in South Carolina, 2014 . he was elected a member of the Seacoast Church from the United States Senate special election in South Carolina, 2014 . he was elected a member of the Seacoast Church from the United States Senate special election in South Carolina, 2014 ."
16,17,0.999573561,0.640087384,0.78042284,21.66567729,39.91344378,0.269113603,2.131049057,"Tim Scott ( born September 19 1965 ) is an American politician of the Republican Party (United States) serving as the junior U.S. Senator for South Carolina . scott attended Presbyterian College from 1983 to 1984 on a partial football scholarship . scott then won United States Senate special election in South Carolina, 2014 and then United States Senate election in South Carolina, 2016 . he graduated from Charleston Southern University in 1988 with a Bachelor of Science scott is a devout Evangelicalism . he is a member of Seacoast Church a large evangelical church in Charleston and is a former member of that church 's board .","Tim Scott ( born September 19 1965 ) is a Republican Party (United States) member of the Seacoast Church from the United States Senate special election in South Carolina, 2014 . he was elected a member of the Seacoast Church from the United States Senate special election in South Carolina, 2014 . he was elected a member of the Seacoast Church from the United States Senate special election in South Carolina, 2014 ."
17,18,0.999573015,0.639268159,0.779813458,21.63580191,39.3791636,0.232101357,2.067536287,"Tim Scott ( born September 19 1965 ) is an American politician of the Republican Party (United States) serving as the junior U.S. Senator for South Carolina . scott attended Presbyterian College from 1983 to 1984 on a partial football scholarship . scott then won United States Senate special election in South Carolina, 2014 and then United States Senate election in South Carolina, 2016 . he graduated from Charleston Southern University in 1988 with a Bachelor of Science scott is a devout Evangelicalism . he is a member of Seacoast Church a large evangelical church in Charleston and is a former member of that church 's board .","Tim Scott ( born September 19 1965 ) is a United States Representative from the Republican Party (United States) . he was elected a member of the Seacoast Church from the United States Senate special election in South Carolina, 2014 . he was elected a member of the Seacoast Church from the United States Senate special election in South Carolina, 2014 ."
18,19,0.999580361,0.650464227,0.78808933,21.98682464,39.55910926,0.269580003,2.008082561,"Tim Scott ( born September 19 1965 ) is an American politician of the Republican Party (United States) serving as the junior U.S. Senator for South Carolina . scott attended Presbyterian College from 1983 to 1984 on a partial football scholarship . scott then won United States Senate special election in South Carolina, 2014 and then United States Senate election in South Carolina, 2016 . he graduated from Charleston Southern University in 1988 with a Bachelor of Science scott is a devout Evangelicalism . he is a member of Seacoast Church a large evangelical church in Charleston and is a former member of that church 's board .","Tim Scott ( born September 19 1965 ) is a Republican Party (United States) member of the Seacoast Church from the Seacoast Church . he was elected a member of the Seacoast Church from the United States Senate special election in South Carolina, 2014 . he was elected a member of the Seacoast Church from the United States Senate special election in South Carolina, 2014 . he was elected a member of the Seacoast Church from 1983 to 1984 ."
19,20,0.999590164,0.666029492,0.799410029,22.58077633,39.63845914,0.35337105,1.95146968,"Tim Scott ( born September 19 1965 ) is an American politician of the Republican Party (United States) serving as the junior U.S. Senator for South Carolina . scott attended Presbyterian College from 1983 to 1984 on a partial football scholarship . scott then won United States Senate special election in South Carolina, 2014 and then United States Senate election in South Carolina, 2016 . he graduated from Charleston Southern University in 1988 with a Bachelor of Science scott is a devout Evangelicalism . he is a member of Seacoast Church a large evangelical church in Charleston and is a former member of that church 's board .","Tim Scott ( born September 19 1965 ) is a United States Representative from the 1988 . he was elected a member of the Seacoast Church from Presbyterian College . he was elected a member of the Seacoast Church from the United States Senate special election in South Carolina, 2014 . he was elected a member of the Seacoast Church from 1983 to 1984 . he was elected a member of the Seacoast Church from 1983 to 1984 ."
20,21,0.999595633,0.675040961,0.805867971,22.98312875,39.25884252,0.327825865,1.897468984,"Tim Scott ( born September 19 1965 ) is an American politician of the Republican Party (United States) serving as the junior U.S. Senator for South Carolina . scott attended Presbyterian College from 1983 to 1984 on a partial football scholarship . scott then won United States Senate special election in South Carolina, 2014 and then United States Senate election in South Carolina, 2016 . he graduated from Charleston Southern University in 1988 with a Bachelor of Science scott is a devout Evangelicalism . he is a member of Seacoast Church a large evangelical church in Charleston and is a former member of that church 's board .","Tim Scott ( born September 19 1965 ) is a United States Representative from the 1988 . he was elected a member of the Seacoast Church from Presbyterian College . he was elected a member of the Seacoast Church from the United States Senate special election in South Carolina, 2014 . he was elected a member of the Seacoast Church from 1983 to 1984 . he was elected a member of the Seacoast Church from 1983 to 1984 ."
21,22,0.999598394,0.679683233,0.80916775,23.31850393,39.34770528,0.335430043,1.845738018,"Tim Scott ( born September 19 1965 ) is an American politician of the Republican Party (United States) serving as the junior U.S. Senator for South Carolina . scott attended Presbyterian College from 1983 to 1984 on a partial football scholarship . scott then won United States Senate special election in South Carolina, 2014 and then United States Senate election in South Carolina, 2016 . he graduated from Charleston Southern University in 1988 with a Bachelor of Science scott is a devout Evangelicalism . he is a member of Seacoast Church a large evangelical church in Charleston and is a former member of that church 's board .","Tim Scott ( born September 19 1965 ) is a Republican Party (United States) member of the Seacoast Church from the United States Senate special election in South Carolina, 2014 . he was elected a member of the Seacoast Church from Presbyterian College . he was elected a member of the Seacoast Church from 1983 to 1984 . he was elected a member of the Seacoast Church from 1983 to 1984 . he was elected a member of the Seacoast Church from 1983 to 1984 ."
22,23,0.999601594,0.68514473,0.813026572,23.5342677,39.26953109,0.340595462,1.796645474,"Tim Scott ( born September 19 1965 ) is an American politician of the Republican Party (United States) serving as the junior U.S. Senator for South Carolina . scott attended Presbyterian College from 1983 to 1984 on a partial football scholarship . scott then won United States Senate special election in South Carolina, 2014 and then United States Senate election in South Carolina, 2016 . he graduated from Charleston Southern University in 1988 with a Bachelor of Science scott is a devout Evangelicalism . he is a member of Seacoast Church a large evangelical church in Charleston and is a former member of that church 's board .","Tim Scott ( born September 19 1965 ) is a retired American professional 1988 who served as a member of the Seacoast Church from the United States Senate special election in South Carolina, 2014 . he was elected a member of the Seacoast Church from the United States Senate special election in South Carolina, 2014 . he was elected a member of the Seacoast Church from 1983 to 1984 . he was elected a member of the Seacoast Church from 1983 to 1984 ."
23,24,0.999605367,0.691698525,0.817624274,23.92732394,39.08005699,0.346382879,1.748839573,"Tim Scott ( born September 19 1965 ) is an American politician of the Republican Party (United States) serving as the junior U.S. Senator for South Carolina . scott attended Presbyterian College from 1983 to 1984 on a partial football scholarship . scott then won United States Senate special election in South Carolina, 2014 and then United States Senate election in South Carolina, 2016 . he graduated from Charleston Southern University in 1988 with a Bachelor of Science scott is a devout Evangelicalism . he is a member of Seacoast Church a large evangelical church in Charleston and is a former member of that church 's board .","Tim Scott ( born September 19 1965 ) is a retired American professional 1988 who served as a member of the Seacoast Church from the United States Senate special election in South Carolina, 2014 . he was elected a member of the Seacoast Church from the United States Senate special election in South Carolina, 2014 . he was elected a member of the Seacoast Church from 1983 to 1984 . he was elected a member of the Seacoast Church from 1983 to 1984 ."
24,25,0.999605523,0.6919716,0.817815072,23.79329202,38.95840203,0.359365227,1.703688971,"Tim Scott ( born September 19 1965 ) is an American politician of the Republican Party (United States) serving as the junior U.S. Senator for South Carolina . scott attended Presbyterian College from 1983 to 1984 on a partial football scholarship . scott then won United States Senate special election in South Carolina, 2014 and then United States Senate election in South Carolina, 2016 . he graduated from Charleston Southern University in 1988 with a Bachelor of Science scott is a devout Evangelicalism . he is a member of Seacoast Church a large evangelical church in Charleston and is a former member of that church 's board .","Tim Scott ( born September 19 1965 ) is a retired American professional 1988 who served as a member of the Seacoast Church from the United States Senate special election in South Carolina, 2014 . he was elected a member of the Seacoast Church from the United States Senate special election in South Carolina, 2014 . he was elected a member of the Seacoast Church from 1983 to 1984 . he was elected a member of the Seacoast Church from 1983 to 1984 ."
25,26,0.99961494,0.708902239,0.829525483,23.97258478,38.50851625,0.317346876,1.658498132,"Tim Scott ( born September 19 1965 ) is an American politician of the Republican Party (United States) serving as the junior U.S. Senator for South Carolina . scott attended Presbyterian College from 1983 to 1984 on a partial football scholarship . scott then won United States Senate special election in South Carolina, 2014 and then United States Senate election in South Carolina, 2016 . he graduated from Charleston Southern University in 1988 with a Bachelor of Science scott is a devout Evangelicalism . he is a member of Seacoast Church a large evangelical church in Charleston and is a former member of that church 's board .","Tim Scott ( born September 19 1965 ) is a retired American professional 1988 who served as a member of the Seacoast Church from the United States Senate special election in South Carolina, 2014 . he was born in 1984 and raised in 1984 . he was elected a member of the Seacoast Church from 1983 to 1984 . he was elected a member of the Seacoast Church from 1983 to 1984 . he was elected a member of the Seacoast Church from 1983 to 1984 ."
26,27,0.999608917,0.697979246,0.821997106,24.05560609,38.43341255,0.411185635,1.614744087,"Tim Scott ( born September 19 1965 ) is an American politician of the Republican Party (United States) serving as the junior U.S. Senator for South Carolina . scott attended Presbyterian College from 1983 to 1984 on a partial football scholarship . scott then won United States Senate special election in South Carolina, 2014 and then United States Senate election in South Carolina, 2016 . he graduated from Charleston Southern University in 1988 with a Bachelor of Science scott is a devout Evangelicalism . he is a member of Seacoast Church a large evangelical church in Charleston and is a former member of that church 's board .",Tim Scott ( born September 19 1965 ) is a retired American Evangelicalism and 1988 . he was elected a member of the Seacoast Church from 1983 to 1984 and was elected a member of the Seacoast Church . he was elected a member of the Seacoast Church from 1983 to 1984 . he was elected a member of the Seacoast Church from 1983 to 1984 .
27,28,0.999610136,0.700163845,0.823510519,24.12766716,38.46741576,0.331057403,1.571360294,"Tim Scott ( born September 19 1965 ) is an American politician of the Republican Party (United States) serving as the junior U.S. Senator for South Carolina . scott attended Presbyterian College from 1983 to 1984 on a partial football scholarship . scott then won United States Senate special election in South Carolina, 2014 and then United States Senate election in South Carolina, 2016 . he graduated from Charleston Southern University in 1988 with a Bachelor of Science scott is a devout Evangelicalism . he is a member of Seacoast Church a large evangelical church in Charleston and is a former member of that church 's board .",Tim Scott ( born September 19 1965 ) is a retired American Evangelicalism and 1988 . he was elected a member of the Seacoast Church from 1983 to 1984 and was elected a member of the Seacoast Church . he was elected a member of the Seacoast Church from 1983 to 1984 . he was elected a member of the Seacoast Church from 1983 to 1984 .
28,29,0.99961627,0.711359913,0.831206126,24.71584321,38.3139885,0.410316841,1.528039364,"Tim Scott ( born September 19 1965 ) is an American politician of the Republican Party (United States) serving as the junior U.S. Senator for South Carolina . scott attended Presbyterian College from 1983 to 1984 on a partial football scholarship . scott then won United States Senate special election in South Carolina, 2014 and then United States Senate election in South Carolina, 2016 . he graduated from Charleston Southern University in 1988 with a Bachelor of Science scott is a devout Evangelicalism . he is a member of Seacoast Church a large evangelical church in Charleston and is a former member of that church 's board .","Tim Scott ( born September 19 1965 ) is a retired American Evangelicalism and 1988 . he was elected a member of the Seacoast Church from 1983 to 1984 and was elected a member of the Seacoast Church from 1983 to 1984 . he was elected a member of the United States Senate special election in South Carolina, 2014 and the United States Senate special election in South Carolina, 2014 ."
29,30,0.99961494,0.708902239,0.829525483,25.05547772,38.60595192,0.469165804,1.484516311,"Tim Scott ( born September 19 1965 ) is an American politician of the Republican Party (United States) serving as the junior U.S. Senator for South Carolina . scott attended Presbyterian College from 1983 to 1984 on a partial football scholarship . scott then won United States Senate special election in South Carolina, 2014 and then United States Senate election in South Carolina, 2016 . he graduated from Charleston Southern University in 1988 with a Bachelor of Science scott is a devout Evangelicalism . he is a member of Seacoast Church a large evangelical church in Charleston and is a former member of that church 's board .","Tim Scott ( born September 19 1965 ) is a retired American Evangelicalism and 1988 . he was elected a member of the Seacoast Church from 1983 to 1984 and was elected a member of the Seacoast Church from 1983 to 1984 . he was elected a member of the United States Senate special election in South Carolina, 2014 and the United States Senate special election in South Carolina, 2014 ."
30,31,0.999607997,0.696340797,0.820859488,24.45992924,38.5685419,0.497694614,1.444824115,"Tim Scott ( born September 19 1965 ) is an American politician of the Republican Party (United States) serving as the junior U.S. Senator for South Carolina . scott attended Presbyterian College from 1983 to 1984 on a partial football scholarship . scott then won United States Senate special election in South Carolina, 2014 and then United States Senate election in South Carolina, 2016 . he graduated from Charleston Southern University in 1988 with a Bachelor of Science scott is a devout Evangelicalism . he is a member of Seacoast Church a large evangelical church in Charleston and is a former member of that church 's board .","Tim Scott ( born September 19 1965 ) is a retired American professional 1988 who served as the president of the Seacoast Church from the United States Senate special election in South Carolina, 2014 . he was born in Evangelicalism and raised in 1984 . he was elected a member of the Seacoast Church from 1983 to 1984 . he was elected a member of the Seacoast Church from 1983 to 1984 . he was elected a member of the Seacoast Church from 1983 to 1984 ."
31,32,0.999598877,0.680502458,0.809748172,23.91209548,38.43068217,0.419341302,1.410231324,"Tim Scott ( born September 19 1965 ) is an American politician of the Republican Party (United States) serving as the junior U.S. Senator for South Carolina . scott attended Presbyterian College from 1983 to 1984 on a partial football scholarship . scott then won United States Senate special election in South Carolina, 2014 and then United States Senate election in South Carolina, 2016 . he graduated from Charleston Southern University in 1988 with a Bachelor of Science scott is a devout Evangelicalism . he is a member of Seacoast Church a large evangelical church in Charleston and is a former member of that church 's board .","Tim Scott ( born September 19 1965 ) is a retired American professional 1988 who served as the Republican Party (United States) member of the Seacoast Church from the United States Senate special election in South Carolina, 2014 . he was elected a member of the Seacoast Church from 1983 to 1984 . he was elected a member of the Seacoast Church from 1983 to 1984 . he was elected a member of the Seacoast Church from 1983 to 1984 ."
32,33,0.9995905,0.666575642,0.799803408,23.22165719,38.33765832,0.352406519,1.381408787,"Tim Scott ( born September 19 1965 ) is an American politician of the Republican Party (United States) serving as the junior U.S. Senator for South Carolina . scott attended Presbyterian College from 1983 to 1984 on a partial football scholarship . scott then won United States Senate special election in South Carolina, 2014 and then United States Senate election in South Carolina, 2016 . he graduated from Charleston Southern University in 1988 with a Bachelor of Science scott is a devout Evangelicalism . he is a member of Seacoast Church a large evangelical church in Charleston and is a former member of that church 's board .","Tim Scott ( born September 19 1965 ) is a retired French 1988 and a member of the Seacoast Church from the Presbyterian College . he was elected a member of the Seacoast Church from 1983 to 1984 and was elected a member of the Seacoast Church . in June 2015 he was elected a member of the United States Senate special election in South Carolina, 2014 ."
33,34,0.99961494,0.708902239,0.829525483,23.72484372,38.85742502,0.469724356,1.357655815,"Tim Scott ( born September 19 1965 ) is an American politician of the Republican Party (United States) serving as the junior U.S. Senator for South Carolina . scott attended Presbyterian College from 1983 to 1984 on a partial football scholarship . scott then won United States Senate special election in South Carolina, 2014 and then United States Senate election in South Carolina, 2016 . he graduated from Charleston Southern University in 1988 with a Bachelor of Science scott is a devout Evangelicalism . he is a member of Seacoast Church a large evangelical church in Charleston and is a former member of that church 's board .","Tim Scott ( born September 19 1965 ) is a retired American Republican Party (United States) Republican Party (United States) member of the Seacoast Church . he was elected a member of the Seacoast Church from 1983 to 1984 and was elected a member of the Seacoast Church . he was elected a member of the 1983 in 1984 and was elected a member of the Seacoast Church . in June 2015 he was elected to the United States Senate special election in South Carolina, 2014 and the United States Senate special election in South Carolina, 2014 ."
